абажур	абажур:ROOT
альпинистка	альпин:ROOT/ист:SUFF/к:SUFF/а:END
альпинистки	альпин:ROOT/ист:SUFF/к:SUFF/и:END
альпинисты	альпин:ROOT/ист:SUFF/ы:END
аморализм	а:PREF/морал:ROOT/изм:SUFF
аморальность	а:PREF/мораль:ROOT/н:SUFF/ост:SUFF/ь:END
морализатор	морал:ROOT/из:SUFF/атор:SUFF
морализаторство	морал:ROOT/из:SUFF/атор:SUFF/ств:SUFF/о:END
морализаторы	морал:ROOT/из:SUFF/атор:SUFF/ы:END
морализм	морал:ROOT/изм:SUFF
мораль	морал:ROOT/ь:END
моральность	мораль:ROOT/н:SUFF/ост:SUFF/ь:END
аморальный	а:PREF/мораль:ROOT/н:SUFF/ый:END
деморализовавший	де:PREF/морал:ROOT/из:SUFF/ов:SUFF/авш:SUFF/ий:END
деморализованный	де:PREF/морал:ROOT/из:SUFF/ов:SUFF/анн:SUFF/ый:END
деморализующий	де:PREF/морал:ROOT/из:SUFF/ующ:SUFF/ий:END
морализаторский	морал:ROOT/из:SUFF/атор:SUFF/ск:SUFF/ий:END
морализовавший	морал:ROOT/из:SUFF/ов:SUFF/авш:SUFF/ий:END
морализующий	морал:ROOT/из:SUFF/ующ:SUFF/ий:END
моралистический	морал:ROOT/ист:SUFF/ич:SUFF/еск:SUFF/ий:END
моральный	мораль:ROOT/н:SUFF/ый:END
амортизатор	амортиз:ROOT/атор:SUFF
амортизаторы	амортиз:ROOT/атор:SUFF/ы:END
амортизация	амортиз:ROOT/аци:SUFF/я:END
амортизировать	амортиз:ROOT/ир:SUFF/ов:SUFF/ать:END
амортизироваться	амортиз:ROOT/ир:SUFF/ов:SUFF/ать:END/ся:POSTFIX
самортизировать	с:PREF/амортиз:ROOT/ир:SUFF/ов:SUFF/ать:END
ампула	ампул:ROOT/а:END
ампулка	ампул:ROOT/к:SUFF/а:END
ампулки	ампул:ROOT/к:SUFF/и:END
ампулы	ампул:ROOT/ы:END
анализ	анализ:ROOT
анализатор	анализ:ROOT/атор:SUFF
анализаторы	анализ:ROOT/атор:SUFF/ы:END
анализы	анализ:ROOT/ы:END
аналитик	аналит:ROOT/ик:SUFF
аналитика	аналит:ROOT/ик:SUFF/а:END
аналитики	аналит:ROOT/ик:SUFF/и:END
анализировавший	анализ:ROOT/ир:SUFF/ов:SUFF/авш:SUFF/ий:END
анализировавшийся	анализ:ROOT/ир:SUFF/ов:SUFF/авш:SUFF/ий:END/ся:POSTFIX
анализируемый	анализ:ROOT/ир:SUFF/у:SUFF/ем:SUFF/ый:END
анализирующий	анализ:ROOT/ир:SUFF/ующ:SUFF/ий:END
анализирующийся	анализ:ROOT/ир:SUFF/ующ:SUFF/ий:END/ся:POSTFIX
анализный	анализ:ROOT/н:SUFF/ый:END
аналитический	аналит:ROOT/ич:SUFF/еск:SUFF/ий:END
проанализировавший	про:PREF/анализ:ROOT/ир:SUFF/ов:SUFF/авш:SUFF/ий:END
проанализированный	про:PREF/анализ:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
анализировать	анализ:ROOT/ир:SUFF/ов:SUFF/ать:END
анализироваться	анализ:ROOT/ир:SUFF/ов:SUFF/ать:END/ся:POSTFIX
проанализировать	про:PREF/анализ:ROOT/ир:SUFF/ов:SUFF/ать:END
ананас	ананас:ROOT
ананасик	ананас:ROOT/ик:SUFF
ананасики	ананас:ROOT/ик:SUFF/и:END
ананасы	ананас:ROOT/ы:END
ананасный	ананас:ROOT/н:SUFF/ый:END
ананасовый	ананас:ROOT/ов:SUFF/ый:END
анатом	анатом:ROOT
анатомирование	анатом:ROOT/ир:SUFF/ован:SUFF/и:SUFF/е:END
анатомист	анатом:ROOT/ист:SUFF
анатомисты	анатом:ROOT/ист:SUFF/ы:END
анатомическая	анатом:ROOT/ич:SUFF/еск:SUFF/ая:END
анатомия	анатом:ROOT/и:SUFF/я:END
анатомы	анатом:ROOT/ы:END
анатомировать	анатом:ROOT/ир:SUFF/ов:SUFF/ать:END
анатомироваться	анатом:ROOT/ир:SUFF/ов:SUFF/ать:END/ся:POSTFIX
разанатомировать	раз:PREF/анатом:ROOT/ир:SUFF/ов:SUFF/ать:END
ангел	ангел:ROOT
ангелки	ангел:ROOT/к:SUFF/и:END
ангелок	ангел:ROOT/ок:SUFF
ангелочек	ангел:ROOT/оч:SUFF/ек:SUFF
ангелочки	ангел:ROOT/оч:SUFF/к:SUFF/и:END
ангельчик	ангель:ROOT/чик:SUFF
анекдотический	анекдот:ROOT/ич:SUFF/еск:SUFF/ий:END
анекдотичный	анекдот:ROOT/ичн:SUFF/ый:END
аннулировать	аннул:ROOT/ир:SUFF/ов:SUFF/ать:END
аннулироваться	аннул:ROOT/ир:SUFF/ов:SUFF/ать:END/ся:POSTFIX
антенна	антенн:ROOT/а:END
антенны	антенн:ROOT/ы:END
антенщик	антен:ROOT/щик:SUFF
антенщики	антен:ROOT/щик:SUFF/и:END
антибактериальный	анти:PREF/бактери:ROOT/аль:SUFF/н:SUFF/ый:END
бактериальный	бактери:ROOT/аль:SUFF/н:SUFF/ый:END
бактерийный	бактерий:ROOT/н:SUFF/ый:END
антивещественный	анти:PREF/вещ:ROOT/еств:SUFF/енн:SUFF/ый:END
вещавший	вещ:ROOT/авш:SUFF/ий:END
вещательный	вещ:ROOT/атель:SUFF/н:SUFF/ый:END
вещающий	вещ:ROOT/ающ:SUFF/ий:END
вещевой	вещ:ROOT/ев:SUFF/ой:END
вещественный	вещ:ROOT/еств:SUFF/енн:SUFF/ый:END
вещий	вещ:ROOT/ий:END
вещный	вещ:ROOT/н:SUFF/ый:END
известивший	из:PREF/вест:ROOT/ивш:SUFF/ий:END
известный	из:PREF/вест:ROOT/н:SUFF/ый:END
извещавший	из:PREF/вещ:ROOT/авш:SUFF/ий:END
извещающий	из:PREF/вещ:ROOT/ающ:SUFF/ий:END
извещенный	из:PREF/вещ:ROOT/енн:SUFF/ый:END
навестивший	на:PREF/вест:ROOT/ивш:SUFF/ий:END
навещавший	на:PREF/вещ:ROOT/авш:SUFF/ий:END
навещающий	на:PREF/вещ:ROOT/ающ:SUFF/ий:END
небезызвестный	не:PREF/без:PREF/ыз:PREF/вест:ROOT/н:SUFF/ый:END
невещественный	не:PREF/вещ:ROOT/еств:SUFF/енн:SUFF/ый:END
неизвестный	не:PREF/из:PREF/вест:ROOT/н:SUFF/ый:END
овеществленный	о:PREF/вещ:ROOT/еств:SUFF/л:SUFF/енн:SUFF/ый:END
оповестивший	о:PREF/по:PREF/вест:ROOT/ивш:SUFF/ий:END
оповещавший	о:PREF/по:PREF/вещ:ROOT/авш:SUFF/ий:END
оповещаемый	о:PREF/по:PREF/вещ:ROOT/аем:SUFF/ый:END
оповещающий	о:PREF/по:PREF/вещ:ROOT/ающ:SUFF/ий:END
повествующий	по:PREF/вест:ROOT/в:SUFF/ующ:SUFF/ий:END
повестовавший	по:PREF/вест:ROOT/ов:SUFF/авш:SUFF/ий:END
предвещавший	пред:PREF/вещ:ROOT/авш:SUFF/ий:END
предвещающий	пред:PREF/вещ:ROOT/ающ:SUFF/ий:END
антивещество	анти:PREF/вещ:ROOT/еств:SUFF/о:END
вещества	вещ:ROOT/еств:SUFF/а:END
вещественность	вещ:ROOT/еств:SUFF/енн:SUFF/ост:SUFF/ь:END
вещество	вещ:ROOT/еств:SUFF/о:END
вещи	вещ:ROOT/и:END
вещичка	вещ:ROOT/ич:SUFF/к:SUFF/а:END
вещички	вещ:ROOT/ич:SUFF/к:SUFF/и:END
вещь	вещ:ROOT/ь:END
антиквар	антиквар:ROOT
антиквариат	антиквар:ROOT/и:SUFF/ат:SUFF
антикварность	антиквар:ROOT/н:SUFF/ост:SUFF/ь:END
антиквары	антиквар:ROOT/ы:END
антипатии	анти:PREF/пат:ROOT/и:SUFF/и:END
антипатичность	анти:PREF/пат:ROOT/ичн:SUFF/ост:SUFF/ь:END
антипатия	анти:PREF/пат:ROOT/и:SUFF/я:END
апатичность	а:PREF/пат:ROOT/ичн:SUFF/ост:SUFF/ь:END
апатия	а:PREF/пат:ROOT/и:SUFF/я:END
патетика	пат:ROOT/ет:SUFF/ик:SUFF/а:END
патетичность	пат:ROOT/ет:SUFF/ичн:SUFF/ост:SUFF/ь:END
симпатизант	сим:PREF/пат:ROOT/из:SUFF/ант:SUFF
симпатизанты	сим:PREF/пат:ROOT/из:SUFF/ант:SUFF/ы:END
симпатии	сим:PREF/пат:ROOT/и:SUFF/и:END
симпатичность	сим:PREF/пат:ROOT/ичн:SUFF/ост:SUFF/ь:END
симпатия	сим:PREF/пат:ROOT/и:SUFF/я:END
эмпатия	эм:PREF/пат:ROOT/и:SUFF/я:END
антипатичный	анти:PREF/пат:ROOT/ичн:SUFF/ый:END
патетический	пат:ROOT/ет:SUFF/ич:SUFF/еск:SUFF/ий:END
патетичный	пат:ROOT/ет:SUFF/ичн:SUFF/ый:END
симпатизировавший	сим:PREF/пат:ROOT/из:SUFF/ир:SUFF/ов:SUFF/авш:SUFF/ий:END
симпатизирующий	сим:PREF/пат:ROOT/из:SUFF/ир:SUFF/ующ:SUFF/ий:END
симпатический	сим:PREF/пат:ROOT/ич:SUFF/еск:SUFF/ий:END
симпатичный	сим:PREF/пат:ROOT/ичн:SUFF/ый:END
эмпатический	эм:PREF/пат:ROOT/ич:SUFF/еск:SUFF/ий:END
эпатировавший	э:PREF/пат:ROOT/ир:SUFF/ов:SUFF/авш:SUFF/ий:END
эпатирующий	э:PREF/пат:ROOT/ир:SUFF/ующ:SUFF/ий:END
антисоветчик	анти:PREF/совет:ROOT/чик:SUFF
антисоветчики	анти:PREF/совет:ROOT/чик:SUFF/и:END
совет	совет:ROOT
советник	совет:ROOT/ник:SUFF
советники	совет:ROOT/ник:SUFF/и:END
советчик	совет:ROOT/чик:SUFF
советчики	совет:ROOT/чик:SUFF/и:END
советы	совет:ROOT/ы:END
совещание	совещ:ROOT/ани:SUFF/е:END
совещания	совещ:ROOT/ани:SUFF/я:END
антициклон	анти:PREF/цикл:ROOT/он:SUFF
антициклоны	анти:PREF/цикл:ROOT/он:SUFF/ы:END
ацикличность	а:PREF/цикл:ROOT/ичн:SUFF/ост:SUFF/ь:END
зацикленность	за:PREF/цикл:ROOT/енн:SUFF/ост:SUFF/ь:END
цикл	цикл:ROOT
цикличность	цикл:ROOT/ичн:SUFF/ост:SUFF/ь:END
циклоида	цикл:ROOT/оид:SUFF/а:END
циклоидальность	цикл:ROOT/оид:SUFF/аль:SUFF/н:SUFF/ост:SUFF/ь:END
циклоиды	цикл:ROOT/оид:SUFF/ы:END
циклон	цикл:ROOT/он:SUFF
циклоны	цикл:ROOT/он:SUFF/ы:END
циклы	цикл:ROOT/ы:END
антоним	антоним:ROOT
антонимичность	антоним:ROOT/ичн:SUFF/ост:SUFF/ь:END
антонимия	антоним:ROOT/и:SUFF/я:END
антонимы	антоним:ROOT/ы:END
антонимически	антоним:ROOT/ич:SUFF/ески:SUFF
антонимично	антоним:ROOT/ично:SUFF
антонимический	антоним:ROOT/ич:SUFF/еск:SUFF/ий:END
антонимичный	антоним:ROOT/ичн:SUFF/ый:END
антрацитный	антрацит:ROOT/н:SUFF/ый:END
антрацитовый	антрацит:ROOT/ов:SUFF/ый:END
антрополог	антрополог:ROOT
антропологи	антрополог:ROOT/и:END
антропология	антрополог:ROOT/и:SUFF/я:END
апельсин	апельсин:ROOT
апельсинчик	апельсин:ROOT/чик:SUFF
апельсинчики	апельсин:ROOT/чик:SUFF/и:END
апельсины	апельсин:ROOT/ы:END
апельсинный	апельсин:ROOT/н:SUFF/ый:END
апельсиновый	апельсин:ROOT/ов:SUFF/ый:END
аплодирование	аплод:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
аплодисменты	аплод:ROOT/ис:SUFF/мент:SUFF/ы:END
аплодировать	аплод:ROOT/ир:SUFF/ов:SUFF/ать:END
зааплодировать	за:PREF/аплод:ROOT/ир:SUFF/ов:SUFF/ать:END
поаплодировать	по:PREF/аплод:ROOT/ир:SUFF/ов:SUFF/ать:END
аполитизм	а:PREF/полит:ROOT/изм:SUFF
аполитичность	а:PREF/полит:ROOT/ичн:SUFF/ост:SUFF/ь:END
политес	полит:ROOT/ес:SUFF
политизация	полит:ROOT/из:SUFF/аци:SUFF/я:END
политизированность	полит:ROOT/из:SUFF/ир:SUFF/ов:SUFF/анн:SUFF/ост:SUFF/ь:END
политик	полит:ROOT/ик:SUFF
политика	полит:ROOT/ик:SUFF/а:END
политикан	полит:ROOT/ик:SUFF/ан:SUFF
политиканство	полит:ROOT/ик:SUFF/ан:SUFF/ств:SUFF/о:END
политиканы	полит:ROOT/ик:SUFF/ан:SUFF/ы:END
политики	полит:ROOT/ик:SUFF/и:END
политичность	полит:ROOT/ичн:SUFF/ост:SUFF/ь:END
аппарат	аппарат:ROOT
аппаратик	аппарат:ROOT/ик:SUFF
аппаратики	аппарат:ROOT/ик:SUFF/и:END
аппаратная	аппарат:ROOT/н:SUFF/ая:END
аппаратность	аппарат:ROOT/н:SUFF/ост:SUFF/ь:END
аппаратура	аппарат:ROOT/ур:SUFF/а:END
аппаратчик	аппарат:ROOT/чик:SUFF
аппаратчики	аппарат:ROOT/чик:SUFF/и:END
аппаратчица	аппарат:ROOT/ч:SUFF/иц:SUFF/а:END
аппаратчицы	аппарат:ROOT/ч:SUFF/иц:SUFF/ы:END
аппаратный	аппарат:ROOT/н:SUFF/ый:END
аппаратурный	аппарат:ROOT/ур:SUFF/н:SUFF/ый:END
аппетит	аппетит:ROOT
аппетитик	аппетит:ROOT/ик:SUFF
аппетитность	аппетит:ROOT/н:SUFF/ост:SUFF/ь:END
аппетиты	аппетит:ROOT/ы:END
аппетитненький	аппетит:ROOT/н:SUFF/еньк:SUFF/ий:END
аппетитный	аппетит:ROOT/н:SUFF/ый:END
неаппетитный	не:PREF/аппетит:ROOT/н:SUFF/ый:END
аппликации	ап:PREF/плик:ROOT/аци:SUFF/и:END
аппликация	ап:PREF/плик:ROOT/аци:SUFF/я:END
апплицирование	ап:PREF/плиц:ROOT/ир:SUFF/ова:SUFF/ни:SUFF/е:END
импликации	им:PREF/плик:ROOT/аци:SUFF/и:END
импликация	им:PREF/плик:ROOT/аци:SUFF/я:END
имплицирование	им:PREF/плиц:ROOT/ир:SUFF/ова:SUFF/ни:SUFF/е:END
компликации	ком:PREF/плик:ROOT/аци:SUFF/и:END
компликация	ком:PREF/плик:ROOT/аци:SUFF/я:END
комплицирование	ком:PREF/плиц:ROOT/ир:SUFF/ова:SUFF/ни:SUFF/е:END
репликации	ре:PREF/плик:ROOT/аци:SUFF/и:END
репликация	ре:PREF/плик:ROOT/аци:SUFF/я:END
реплицирование	ре:PREF/плиц:ROOT/ир:SUFF/ова:SUFF/ни:SUFF/е:END
экспликации	экс:PREF/плик:ROOT/аци:SUFF/и:END
экспликация	экс:PREF/плик:ROOT/аци:SUFF/я:END
эксплицирование	экс:PREF/плиц:ROOT/ир:SUFF/ова:SUFF/ни:SUFF/е:END
апробационный	а:PREF/проб:ROOT/аци:SUFF/онн:SUFF/ый:END
апробированный	а:PREF/проб:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
испробованный	ис:PREF/проб:ROOT/ов:SUFF/анн:SUFF/ый:END
опробованный	о:PREF/проб:ROOT/ов:SUFF/анн:SUFF/ый:END
перепробованный	пере:PREF/проб:ROOT/ов:SUFF/анн:SUFF/ый:END
попробованный	по:PREF/проб:ROOT/ов:SUFF/анн:SUFF/ый:END
пробковый	проб:ROOT/к:SUFF/ов:SUFF/ый:END
пробный	проб:ROOT/н:SUFF/ый:END
пробовавший	проб:ROOT/ов:SUFF/авш:SUFF/ий:END
пробованный	проб:ROOT/ов:SUFF/анн:SUFF/ый:END
пробочный	проб:ROOT/оч:SUFF/н:SUFF/ый:END
пробующий	проб:ROOT/ующ:SUFF/ий:END
распробовавший	рас:PREF/проб:ROOT/ов:SUFF/авш:SUFF/ий:END
распробованный	рас:PREF/проб:ROOT/ов:SUFF/анн:SUFF/ый:END
аптека	аптек:ROOT/а:END
аптекари	аптек:ROOT/ар:SUFF/и:END
аптекарша	аптек:ROOT/арш:SUFF/а:END
аптекарши	аптек:ROOT/арш:SUFF/и:END
аптекарь	аптек:ROOT/ар:SUFF/ь:END
аптечка	аптеч:ROOT/к:SUFF/а:END
аптечки	аптеч:ROOT/к:SUFF/и:END
аптекарский	аптек:ROOT/ар:SUFF/ск:SUFF/ий:END
аптечный	аптеч:ROOT/н:SUFF/ый:END
арбитр	арбитр:ROOT
арбитраж	арбитр:ROOT/аж:SUFF
арбитры	арбитр:ROOT/ы:END
арбуз	арбуз:ROOT
арбузик	арбуз:ROOT/ик:SUFF
арбузики	арбуз:ROOT/ик:SUFF/и:END
